frame,time_seconds,visibility
1216,40.53,No Logo
1217,40.57,No Logo
1218,40.6,No Logo
1219,40.63,No Logo
1220,40.67,No Logo
1221,40.7,No Logo
1222,40.73,No Logo
1223,40.77,No Logo
1224,40.8,No Logo
1225,40.83,No Logo
1226,40.87,No Logo
1227,40.9,No Logo
1228,40.93,No Logo
1229,40.97,No Logo
1230,41.0,No Logo
1231,41.03,No Logo
1232,41.07,No Logo
1233,41.1,No Logo
1234,41.13,No Logo
1235,41.17,No Logo
1236,41.2,No Logo
1237,41.23,No Logo
1238,41.27,No Logo
1239,41.3,No Logo
1240,41.33,No Logo
1241,41.37,No Logo
1242,41.4,No Logo
1243,41.43,No Logo
1244,41.47,No Logo
1245,41.5,No Logo
1246,41.53,No Logo
1247,41.57,No Logo
1248,41.6,No Logo
1249,41.63,No Logo
1250,41.67,No Logo
1251,41.7,No Logo
1252,41.73,No Logo
1253,41.77,No Logo
1254,41.8,No Logo
1255,41.83,No Logo
1256,41.87,No Logo
1257,41.9,No Logo
1258,41.93,No Logo
1259,41.97,No Logo
1260,42.0,No Logo
1261,42.03,No Logo
1262,42.07,No Logo
1263,42.1,No Logo
1264,42.13,No Logo
1265,42.17,No Logo
1266,42.2,No Logo
1267,42.23,No Logo
1268,42.27,No Logo
1269,42.3,No Logo
1270,42.33,No Logo
1271,42.37,No Logo
1272,42.4,No Logo
1273,42.43,No Logo
1274,42.47,No Logo
1275,42.5,No Logo
1276,42.53,No Logo
1277,42.57,No Logo
1278,42.6,No Logo
1279,42.63,No Logo
1280,42.67,No Logo
1281,42.7,No Logo
1282,42.73,No Logo
1283,42.77,No Logo
1284,42.8,No Logo
1285,42.83,No Logo
1286,42.87,No Logo
1287,42.9,No Logo
1288,42.93,No Logo
1289,42.97,No Logo
1290,43.0,No Logo
1291,43.03,No Logo
1292,43.07,No Logo
1293,43.1,No Logo
1294,43.13,No Logo
1295,43.17,No Logo
1296,43.2,No Logo
1297,43.23,No Logo
1298,43.27,No Logo
1299,43.3,No Logo
1300,43.33,No Logo
1301,43.37,No Logo
1302,43.4,No Logo
1303,43.43,No Logo
1304,43.47,No Logo
1305,43.5,No Logo
1306,43.53,No Logo
1307,43.57,No Logo
1308,43.6,No Logo
1309,43.63,No Logo
1310,43.67,No Logo
1311,43.7,No Logo
1312,43.73,No Logo
1313,43.77,No Logo
1314,43.8,No Logo
1315,43.83,No Logo
1316,43.87,No Logo
1317,43.9,No Logo
1318,43.93,No Logo
1319,43.97,No Logo
1320,44.0,No Logo
1321,44.03,No Logo
1322,44.07,No Logo
1323,44.1,No Logo
1324,44.13,No Logo
1325,44.17,No Logo
1326,44.2,No Logo
1327,44.23,No Logo
1328,44.27,No Logo
1329,44.3,Fully Visible
1330,44.33,No Logo
1331,44.37,No Logo
1332,44.4,No Logo
1333,44.43,No Logo
1334,44.47,No Logo
1335,44.5,No Logo
1336,44.53,No Logo
1337,44.57,No Logo
1338,44.6,No Logo
1339,44.63,No Logo
1340,44.67,No Logo
1341,44.7,No Logo
1342,44.73,No Logo
1343,44.77,No Logo
1344,44.8,No Logo
1345,44.83,No Logo
1346,44.87,No Logo
1347,44.9,No Logo
1348,44.93,No Logo
1349,44.97,No Logo
1350,45.0,No Logo
1351,45.03,No Logo
1352,45.07,No Logo
1353,45.1,No Logo
1354,45.13,No Logo
1355,45.17,No Logo
1356,45.2,No Logo
1357,45.23,No Logo
1358,45.27,No Logo
1359,45.3,No Logo
1360,45.33,No Logo
1361,45.37,No Logo
1362,45.4,No Logo
1363,45.43,No Logo
1364,45.47,No Logo
1365,45.5,No Logo
1366,45.53,No Logo
1367,45.57,No Logo
1368,45.6,No Logo
1369,45.63,No Logo
1370,45.67,No Logo
1371,45.7,No Logo
1372,45.73,No Logo
1373,45.77,Fully Visible
1374,45.8,Fully Visible
1375,45.83,Fully Visible
1376,45.87,Fully Visible
1377,45.9,Fully Visible
1378,45.93,Fully Visible
1379,45.97,Fully Visible
1380,46.0,Fully Visible
1381,46.03,Fully Visible
1382,46.07,Fully Visible
1383,46.1,Fully Visible
1384,46.13,Fully Visible
1385,46.17,Fully Visible
1386,46.2,Fully Visible
1387,46.23,Fully Visible
1388,46.27,No Logo
1389,46.3,Fully Visible
1390,46.33,Fully Visible
1391,46.37,Fully Visible
1392,46.4,Fully Visible
1393,46.43,Fully Visible
1394,46.47,Fully Visible
1395,46.5,Fully Visible
1396,46.53,Fully Visible
1397,46.57,Fully Visible
1398,46.6,Fully Visible
1399,46.63,Fully Visible
1400,46.67,Fully Visible
1401,46.7,Fully Visible
1402,46.73,Fully Visible
1403,46.77,Fully Visible
1404,46.8,Fully Visible
1405,46.83,Fully Visible
1406,46.87,Fully Visible
1407,46.9,No Logo
1408,46.93,No Logo
1409,46.97,No Logo
1410,47.0,No Logo
1411,47.03,No Logo
1412,47.07,No Logo
1413,47.1,No Logo
1414,47.13,No Logo
1415,47.17,No Logo
1416,47.2,No Logo
1417,47.23,No Logo
1418,47.27,No Logo
1419,47.3,No Logo
1420,47.33,No Logo
1421,47.37,No Logo
1422,47.4,No Logo
1423,47.43,No Logo
1424,47.47,No Logo
1425,47.5,No Logo
1426,47.53,No Logo
1427,47.57,No Logo
1428,47.6,No Logo
1429,47.63,No Logo
1430,47.67,No Logo
1431,47.7,No Logo
1432,47.73,No Logo
1433,47.77,No Logo
1434,47.8,No Logo
1435,47.83,No Logo
1436,47.87,No Logo
1437,47.9,No Logo
1438,47.93,No Logo
1439,47.97,No Logo
1440,48.0,No Logo
1441,48.03,No Logo
1442,48.07,No Logo
1443,48.1,No Logo
1444,48.13,No Logo
1445,48.17,No Logo
1446,48.2,No Logo
1447,48.23,No Logo
1448,48.27,No Logo
1449,48.3,No Logo
1450,48.33,No Logo
1451,48.37,No Logo
1452,48.4,No Logo
1453,48.43,No Logo
1454,48.47,No Logo
1455,48.5,No Logo
1456,48.53,No Logo
1457,48.57,No Logo
1458,48.6,No Logo
1459,48.63,No Logo
1460,48.67,No Logo
1461,48.7,No Logo
1462,48.73,No Logo
1463,48.77,No Logo
1464,48.8,No Logo
1465,48.83,No Logo
1466,48.87,No Logo
1467,48.9,No Logo
1468,48.93,No Logo
1469,48.97,No Logo
1470,49.0,No Logo
1471,49.03,No Logo
1472,49.07,No Logo
1473,49.1,No Logo
1474,49.13,No Logo
1475,49.17,No Logo
1476,49.2,No Logo
1477,49.23,No Logo
1478,49.27,No Logo
1479,49.3,No Logo
1480,49.33,No Logo
1481,49.37,No Logo
1482,49.4,No Logo
1483,49.43,No Logo
1484,49.47,No Logo
1485,49.5,No Logo
1486,49.53,No Logo
1487,49.57,No Logo
1488,49.6,No Logo
1489,49.63,No Logo
1490,49.67,No Logo
1491,49.7,No Logo
1492,49.73,No Logo
1493,49.77,No Logo
1494,49.8,No Logo
1495,49.83,No Logo
1496,49.87,No Logo
1497,49.9,No Logo
1498,49.93,No Logo
1499,49.97,No Logo
1500,50.0,No Logo
1501,50.03,No Logo
1502,50.07,No Logo
1503,50.1,No Logo
1504,50.13,No Logo
1505,50.17,No Logo
1506,50.2,No Logo
1507,50.23,No Logo
1508,50.27,No Logo
1509,50.3,No Logo
1510,50.33,No Logo
1511,50.37,No Logo
1512,50.4,No Logo
1513,50.43,No Logo
1514,50.47,No Logo
1515,50.5,Fully Visible
1516,50.53,Fully Visible
1517,50.57,Fully Visible
1518,50.6,Fully Visible
1519,50.63,Fully Visible
1520,50.67,Fully Visible
1521,50.7,Fully Visible
1522,50.73,Fully Visible
1523,50.77,Fully Visible
1524,50.8,Fully Visible
1525,50.83,Fully Visible
1526,50.87,Fully Visible
1527,50.9,Fully Visible
1528,50.93,No Logo
1529,50.97,Fully Visible
1530,51.0,Fully Visible
1531,51.03,Fully Visible
1532,51.07,No Logo
1533,51.1,No Logo
1534,51.13,No Logo
1535,51.17,No Logo
1536,51.2,No Logo
1537,51.23,No Logo
1538,51.27,No Logo
1539,51.3,No Logo
1540,51.33,No Logo
1541,51.37,No Logo
1542,51.4,No Logo
1543,51.43,No Logo
1544,51.47,No Logo
1545,51.5,No Logo
1546,51.53,No Logo
1547,51.57,No Logo
1548,51.6,No Logo
1549,51.63,No Logo
1550,51.67,No Logo
1551,51.7,No Logo
1552,51.73,No Logo
1553,51.77,No Logo
1554,51.8,No Logo
1555,51.83,No Logo
1556,51.87,No Logo
1557,51.9,No Logo
1558,51.93,No Logo
1559,51.97,Partially Visible
1560,52.0,No Logo
1561,52.03,No Logo
1562,52.07,No Logo
1563,52.1,No Logo
1564,52.13,No Logo
1565,52.17,No Logo
1566,52.2,No Logo
1567,52.23,No Logo
1568,52.27,No Logo
1569,52.3,No Logo
1570,52.33,No Logo
1571,52.37,No Logo
1572,52.4,No Logo
1573,52.43,No Logo
1574,52.47,No Logo
1575,52.5,No Logo
1576,52.53,No Logo
1577,52.57,No Logo
1578,52.6,No Logo
1579,52.63,No Logo
1580,52.67,No Logo
1581,52.7,No Logo
1582,52.73,No Logo
1583,52.77,No Logo
1584,52.8,No Logo
1585,52.83,No Logo
1586,52.87,No Logo
1587,52.9,No Logo
1588,52.93,No Logo
1589,52.97,No Logo
1590,53.0,No Logo
1591,53.03,No Logo
1592,53.07,No Logo
1593,53.1,No Logo
1594,53.13,No Logo
1595,53.17,No Logo
1596,53.2,No Logo
1597,53.23,No Logo
1598,53.27,No Logo
1599,53.3,No Logo
1600,53.33,No Logo
1601,53.37,No Logo
1602,53.4,No Logo
1603,53.43,No Logo
1604,53.47,No Logo
1605,53.5,No Logo
1606,53.53,No Logo
1607,53.57,No Logo
1608,53.6,No Logo
1609,53.63,No Logo
1610,53.67,No Logo
1611,53.7,No Logo
1612,53.73,No Logo
1613,53.77,No Logo
1614,53.8,No Logo
1615,53.83,No Logo
1616,53.87,No Logo
1617,53.9,No Logo
1618,53.93,No Logo
1619,53.97,No Logo
1620,54.0,No Logo
1621,54.03,No Logo
1622,54.07,No Logo
1623,54.1,No Logo
1624,54.13,No Logo
1625,54.17,No Logo
1626,54.2,No Logo
1627,54.23,No Logo
1628,54.27,No Logo
1629,54.3,No Logo
1630,54.33,No Logo
1631,54.37,No Logo
1632,54.4,No Logo
1633,54.43,No Logo
1634,54.47,No Logo
1635,54.5,No Logo
1636,54.53,No Logo
1637,54.57,No Logo
1638,54.6,No Logo
1639,54.63,No Logo
1640,54.67,No Logo
1641,54.7,No Logo
1642,54.73,No Logo
1643,54.77,No Logo
1644,54.8,No Logo
1645,54.83,No Logo
1646,54.87,No Logo
1647,54.9,No Logo
1648,54.93,No Logo
1649,54.97,No Logo
1650,55.0,No Logo
1651,55.03,No Logo
1652,55.07,No Logo
1653,55.1,No Logo
1654,55.13,No Logo
1655,55.17,No Logo
1656,55.2,No Logo
1657,55.23,No Logo
1658,55.27,No Logo
1659,55.3,No Logo
1660,55.33,No Logo
1661,55.37,No Logo
1662,55.4,No Logo
1663,55.43,No Logo
1664,55.47,No Logo
1665,55.5,No Logo
1666,55.53,No Logo
1667,55.57,No Logo
1668,55.6,No Logo
1669,55.63,No Logo
1670,55.67,No Logo
1671,55.7,No Logo
1672,55.73,No Logo
1673,55.77,No Logo
1674,55.8,No Logo
1675,55.83,No Logo
1676,55.87,No Logo
1677,55.9,No Logo
1678,55.93,No Logo
1679,55.97,No Logo
1680,56.0,No Logo
1681,56.03,No Logo
1682,56.07,No Logo
1683,56.1,No Logo
1684,56.13,No Logo
1685,56.17,No Logo
1686,56.2,No Logo
1687,56.23,No Logo
1688,56.27,No Logo
1689,56.3,No Logo
1690,56.33,No Logo
1691,56.37,No Logo
1692,56.4,No Logo
1693,56.43,No Logo
1694,56.47,No Logo
1695,56.5,No Logo
1696,56.53,No Logo
1697,56.57,No Logo
1698,56.6,No Logo
1699,56.63,No Logo
1700,56.67,No Logo
1701,56.7,No Logo
1702,56.73,No Logo
1703,56.77,No Logo
1704,56.8,No Logo
1705,56.83,No Logo
1706,56.87,No Logo
1707,56.9,No Logo
1708,56.93,No Logo
1709,56.97,No Logo
1710,57.0,No Logo
1711,57.03,No Logo
1712,57.07,No Logo
1713,57.1,No Logo
1714,57.13,No Logo
1715,57.17,No Logo
1716,57.2,No Logo
1717,57.23,No Logo
1718,57.27,No Logo
1719,57.3,No Logo
1720,57.33,No Logo
1721,57.37,No Logo
1722,57.4,No Logo
1723,57.43,No Logo
1724,57.47,No Logo
1725,57.5,No Logo
1726,57.53,No Logo
1727,57.57,No Logo
1728,57.6,No Logo
1729,57.63,No Logo
1730,57.67,No Logo
1731,57.7,No Logo
1732,57.73,No Logo
1733,57.77,No Logo
1734,57.8,No Logo
1735,57.83,No Logo
1736,57.87,No Logo
1737,57.9,No Logo
1738,57.93,No Logo
1739,57.97,Fully Visible
1740,58.0,No Logo
1741,58.03,No Logo
1742,58.07,No Logo
1743,58.1,No Logo
1744,58.13,No Logo
1745,58.17,No Logo
1746,58.2,No Logo
1747,58.23,No Logo
1748,58.27,No Logo
1749,58.3,No Logo
1750,58.33,No Logo
1751,58.37,No Logo
1752,58.4,No Logo
1753,58.43,No Logo
1754,58.47,No Logo
1755,58.5,No Logo
1756,58.53,No Logo
1757,58.57,No Logo
1758,58.6,No Logo
1759,58.63,No Logo
1760,58.67,No Logo
1761,58.7,No Logo
1762,58.73,No Logo
1763,58.77,No Logo
1764,58.8,No Logo
1765,58.83,No Logo
1766,58.87,No Logo
1767,58.9,No Logo
1768,58.93,No Logo
1769,58.97,No Logo
1770,59.0,No Logo
1771,59.03,No Logo
1772,59.07,No Logo
1773,59.1,No Logo
1774,59.13,No Logo
1775,59.17,No Logo
1776,59.2,No Logo
1777,59.23,No Logo
1778,59.27,No Logo
1779,59.3,No Logo
1780,59.33,No Logo
1781,59.37,No Logo
1782,59.4,No Logo
1783,59.43,No Logo
1784,59.47,No Logo
1785,59.5,No Logo
1786,59.53,No Logo
1787,59.57,No Logo
1788,59.6,No Logo
1789,59.63,No Logo
1790,59.67,No Logo
1791,59.7,No Logo
1792,59.73,No Logo
1793,59.77,No Logo
1794,59.8,No Logo
1795,59.83,No Logo
1796,59.87,No Logo
1797,59.9,No Logo
1798,59.93,No Logo
1799,59.97,No Logo
1800,60.0,No Logo
1801,60.03,No Logo
1802,60.07,No Logo
1803,60.1,No Logo
1804,60.13,No Logo
1805,60.17,No Logo
1806,60.2,No Logo
1807,60.23,No Logo
1808,60.27,No Logo
1809,60.3,No Logo
1810,60.33,No Logo
1811,60.37,No Logo
1812,60.4,No Logo
1813,60.43,No Logo
1814,60.47,No Logo
1815,60.5,No Logo
1816,60.53,No Logo
1817,60.57,No Logo
1818,60.6,No Logo
1819,60.63,No Logo
1820,60.67,No Logo
1821,60.7,No Logo
1822,60.73,No Logo
1823,60.77,No Logo
1824,60.8,No Logo
1825,60.83,No Logo
1826,60.87,No Logo
1827,60.9,No Logo
1828,60.93,No Logo
1829,60.97,No Logo
1830,61.0,No Logo
1831,61.03,No Logo
1832,61.07,No Logo
1833,61.1,No Logo
1834,61.13,No Logo
1835,61.17,No Logo
1836,61.2,No Logo
1837,61.23,No Logo
1838,61.27,No Logo
1839,61.3,No Logo
1840,61.33,No Logo
1841,61.37,No Logo
1842,61.4,No Logo
1843,61.43,No Logo
1844,61.47,No Logo
1845,61.5,No Logo
1846,61.53,No Logo
1847,61.57,No Logo
1848,61.6,No Logo
1849,61.63,No Logo
1850,61.67,No Logo
1851,61.7,No Logo
1852,61.73,No Logo
1853,61.77,No Logo
1854,61.8,No Logo
1855,61.83,No Logo
1856,61.87,No Logo
1857,61.9,No Logo
1858,61.93,No Logo
1859,61.97,No Logo
1860,62.0,No Logo
1861,62.03,No Logo
1862,62.07,No Logo
1863,62.1,No Logo
1864,62.13,No Logo
1865,62.17,No Logo
1866,62.2,No Logo
1867,62.23,No Logo
1868,62.27,No Logo
1869,62.3,No Logo
1870,62.33,No Logo
1871,62.37,No Logo
1872,62.4,No Logo
1873,62.43,No Logo
1874,62.47,No Logo
1875,62.5,No Logo
1876,62.53,No Logo
1877,62.57,No Logo
1878,62.6,No Logo
1879,62.63,No Logo
1880,62.67,No Logo
1881,62.7,No Logo
1882,62.73,No Logo
1883,62.77,No Logo
1884,62.8,No Logo
1885,62.83,No Logo
1886,62.87,No Logo
1887,62.9,No Logo
1888,62.93,No Logo
1889,62.97,No Logo
1890,63.0,No Logo
1891,63.03,No Logo
1892,63.07,No Logo
1893,63.1,No Logo
1894,63.13,No Logo
1895,63.17,No Logo
1896,63.2,No Logo
1897,63.23,No Logo
1898,63.27,No Logo
1899,63.3,No Logo
1900,63.33,No Logo
1901,63.37,No Logo
1902,63.4,No Logo
1903,63.43,No Logo
1904,63.47,No Logo
1905,63.5,No Logo
1906,63.53,No Logo
1907,63.57,No Logo
1908,63.6,No Logo
1909,63.63,No Logo
1910,63.67,No Logo
1911,63.7,No Logo
1912,63.73,No Logo
1913,63.77,No Logo
1914,63.8,No Logo
1915,63.83,No Logo
1916,63.87,No Logo
1917,63.9,No Logo
1918,63.93,No Logo
1919,63.97,No Logo
1920,64.0,No Logo
1921,64.03,No Logo
1922,64.07,No Logo
1923,64.1,No Logo
1924,64.13,No Logo
1925,64.17,No Logo
1926,64.2,No Logo
1927,64.23,No Logo
1928,64.27,No Logo
1929,64.3,No Logo
1930,64.33,No Logo
1931,64.37,No Logo
1932,64.4,No Logo
1933,64.43,No Logo
1934,64.47,No Logo
1935,64.5,No Logo
1936,64.53,No Logo
1937,64.57,No Logo
1938,64.6,No Logo
1939,64.63,No Logo
1940,64.67,No Logo
1941,64.7,No Logo
1942,64.73,No Logo
1943,64.77,No Logo
1944,64.8,No Logo
1945,64.83,No Logo
1946,64.87,No Logo
1947,64.9,No Logo
1948,64.93,No Logo
1949,64.97,No Logo
1950,65.0,No Logo
1951,65.03,No Logo
1952,65.07,No Logo
1953,65.1,No Logo
1954,65.13,No Logo
1955,65.17,No Logo
1956,65.2,No Logo
1957,65.23,No Logo
1958,65.27,No Logo
1959,65.3,No Logo
1960,65.33,No Logo
1961,65.37,No Logo
1962,65.4,No Logo
1963,65.43,No Logo
1964,65.47,No Logo
1965,65.5,No Logo
1966,65.53,No Logo
1967,65.57,No Logo
1968,65.6,No Logo
1969,65.63,No Logo
1970,65.67,No Logo
1971,65.7,No Logo
1972,65.73,No Logo
1973,65.77,No Logo
1974,65.8,No Logo
1975,65.83,No Logo
1976,65.87,No Logo
1977,65.9,No Logo
1978,65.93,No Logo
1979,65.97,No Logo
1980,66.0,No Logo
1981,66.03,No Logo
1982,66.07,No Logo
1983,66.1,No Logo
1984,66.13,No Logo
1985,66.17,No Logo
1986,66.2,No Logo
1987,66.23,No Logo
1988,66.27,No Logo
1989,66.3,No Logo
1990,66.33,No Logo
1991,66.37,Fully Visible
1992,66.4,Fully Visible
1993,66.43,Fully Visible
1994,66.47,Fully Visible
1995,66.5,Fully Visible
1996,66.53,Fully Visible
1997,66.57,Fully Visible
1998,66.6,Fully Visible
1999,66.63,Fully Visible
2000,66.67,No Logo
2001,66.7,Fully Visible
2002,66.73,No Logo
2003,66.77,No Logo
2004,66.8,No Logo
2005,66.83,No Logo
2006,66.87,No Logo
2007,66.9,No Logo
2008,66.93,No Logo
2009,66.97,No Logo
2010,67.0,No Logo
2011,67.03,No Logo
2012,67.07,No Logo
2013,67.1,No Logo
2014,67.13,No Logo
2015,67.17,No Logo
2016,67.2,No Logo
2017,67.23,No Logo
2018,67.27,No Logo
2019,67.3,No Logo
2020,67.33,No Logo
2021,67.37,No Logo
2022,67.4,No Logo
2023,67.43,No Logo
2024,67.47,No Logo
2025,67.5,No Logo
2026,67.53,No Logo
2027,67.57,No Logo
2028,67.6,No Logo
2029,67.63,No Logo
2030,67.67,No Logo
2031,67.7,No Logo
2032,67.73,No Logo
2033,67.77,No Logo
2034,67.8,No Logo
2035,67.83,No Logo
2036,67.87,No Logo
2037,67.9,No Logo
2038,67.93,No Logo
2039,67.97,No Logo
2040,68.0,No Logo
2041,68.03,No Logo
2042,68.07,No Logo
2043,68.1,No Logo
2044,68.13,No Logo
2045,68.17,No Logo
2046,68.2,No Logo
2047,68.23,No Logo
2048,68.27,No Logo
2049,68.3,No Logo
2050,68.33,No Logo
2051,68.37,No Logo
2052,68.4,No Logo
2053,68.43,No Logo
2054,68.47,No Logo
2055,68.5,No Logo
2056,68.53,No Logo
2057,68.57,No Logo
2058,68.6,No Logo
2059,68.63,No Logo
2060,68.67,No Logo
2061,68.7,No Logo
2062,68.73,No Logo
2063,68.77,No Logo
2064,68.8,No Logo
2065,68.83,No Logo
2066,68.87,No Logo
2067,68.9,No Logo
2068,68.93,No Logo
2069,68.97,No Logo
2070,69.0,No Logo
2071,69.03,No Logo
2072,69.07,No Logo
2073,69.1,Fully Visible
2074,69.13,No Logo
2075,69.17,No Logo
2076,69.2,Fully Visible
2077,69.23,Fully Visible
2078,69.27,Fully Visible
2079,69.3,Fully Visible
2080,69.33,Fully Visible
2081,69.37,Fully Visible
2082,69.4,Fully Visible
2083,69.43,Fully Visible
2084,69.47,Fully Visible
2085,69.5,No Logo
2086,69.53,No Logo
2087,69.57,No Logo
2088,69.6,Fully Visible
2089,69.63,Fully Visible
2090,69.67,Fully Visible
2091,69.7,Fully Visible
2092,69.73,Fully Visible
2093,69.77,No Logo
2094,69.8,No Logo
2095,69.83,No Logo
2096,69.87,No Logo
2097,69.9,No Logo
2098,69.93,No Logo
2099,69.97,No Logo
2100,70.0,No Logo
2101,70.03,No Logo
2102,70.07,No Logo
2103,70.1,No Logo
2104,70.13,No Logo
2105,70.17,No Logo
2106,70.2,No Logo
2107,70.23,No Logo
2108,70.27,No Logo
2109,70.3,No Logo
2110,70.33,No Logo
2111,70.37,No Logo
2112,70.4,No Logo
2113,70.43,No Logo
2114,70.47,No Logo
2115,70.5,No Logo
2116,70.53,No Logo
2117,70.57,No Logo
2118,70.6,No Logo
2119,70.63,No Logo
2120,70.67,No Logo
2121,70.7,No Logo
2122,70.73,No Logo
2123,70.77,No Logo
2124,70.8,No Logo
2125,70.83,No Logo
2126,70.87,No Logo
2127,70.9,No Logo
2128,70.93,No Logo
2129,70.97,No Logo
2130,71.0,No Logo
2131,71.03,No Logo
2132,71.07,No Logo
2133,71.1,No Logo
2134,71.13,No Logo
2135,71.17,Fully Visible
2136,71.2,Fully Visible
2137,71.23,Fully Visible
2138,71.27,Fully Visible
2139,71.3,Fully Visible
2140,71.33,Fully Visible
2141,71.37,Fully Visible
2142,71.4,No Logo
2143,71.43,No Logo
2144,71.47,No Logo
2145,71.5,No Logo
2146,71.53,No Logo
2147,71.57,No Logo
2148,71.6,No Logo
2149,71.63,No Logo
2150,71.67,No Logo
2151,71.7,No Logo
2152,71.73,No Logo
2153,71.77,No Logo
2154,71.8,No Logo
2155,71.83,No Logo
2156,71.87,No Logo
2157,71.9,No Logo
2158,71.93,No Logo
2159,71.97,No Logo
2160,72.0,No Logo
2161,72.03,No Logo
2162,72.07,No Logo
2163,72.1,No Logo
2164,72.13,No Logo
2165,72.17,No Logo
2166,72.2,No Logo
2167,72.23,No Logo
2168,72.27,No Logo
2169,72.3,No Logo
2170,72.33,No Logo
2171,72.37,No Logo
2172,72.4,No Logo
2173,72.43,No Logo
2174,72.47,No Logo
2175,72.5,No Logo
2176,72.53,No Logo
2177,72.57,No Logo
2178,72.6,No Logo
2179,72.63,No Logo
2180,72.67,No Logo
2181,72.7,No Logo
2182,72.73,No Logo
2183,72.77,No Logo
2184,72.8,No Logo
2185,72.83,No Logo
2186,72.87,No Logo
2187,72.9,No Logo
2188,72.93,No Logo
2189,72.97,No Logo
2190,73.0,No Logo
2191,73.03,No Logo
2192,73.07,No Logo
2193,73.1,No Logo
2194,73.13,No Logo
2195,73.17,No Logo
2196,73.2,No Logo
2197,73.23,No Logo
2198,73.27,No Logo
2199,73.3,No Logo
2200,73.33,No Logo
2201,73.37,No Logo
2202,73.4,No Logo
2203,73.43,No Logo
2204,73.47,No Logo
2205,73.5,No Logo
2206,73.53,No Logo
2207,73.57,No Logo
2208,73.6,No Logo
2209,73.63,No Logo
2210,73.67,No Logo
2211,73.7,No Logo
2212,73.73,No Logo
2213,73.77,No Logo
2214,73.8,No Logo
2215,73.83,No Logo
2216,73.87,No Logo
2217,73.9,No Logo
2218,73.93,No Logo
2219,73.97,No Logo
2220,74.0,No Logo
2221,74.03,No Logo
2222,74.07,No Logo
2223,74.1,No Logo
2224,74.13,No Logo
2225,74.17,No Logo
2226,74.2,No Logo
2227,74.23,No Logo
2228,74.27,No Logo
2229,74.3,No Logo
2230,74.33,No Logo
2231,74.37,No Logo
2232,74.4,No Logo
2233,74.43,No Logo
2234,74.47,No Logo
2235,74.5,No Logo
2236,74.53,Partially Visible
2237,74.57,No Logo
2238,74.6,No Logo
2239,74.63,No Logo
2240,74.67,No Logo
2241,74.7,No Logo
2242,74.73,No Logo
2243,74.77,No Logo
2244,74.8,No Logo
2245,74.83,No Logo
2246,74.87,No Logo
2247,74.9,No Logo
2248,74.93,No Logo
2249,74.97,No Logo
2250,75.0,No Logo
2251,75.03,No Logo
2252,75.07,No Logo
2253,75.1,No Logo
2254,75.13,No Logo
2255,75.17,No Logo
2256,75.2,No Logo
2257,75.23,No Logo
2258,75.27,No Logo
2259,75.3,No Logo
2260,75.33,No Logo
2261,75.37,No Logo
2262,75.4,No Logo
2263,75.43,No Logo
2264,75.47,No Logo
2265,75.5,No Logo
2266,75.53,No Logo
2267,75.57,No Logo
2268,75.6,No Logo
2269,75.63,No Logo
2270,75.67,No Logo
2271,75.7,Fully Visible
2272,75.73,Fully Visible
2273,75.77,No Logo
2274,75.8,Fully Visible
2275,75.83,Fully Visible
2276,75.87,No Logo
2277,75.9,Fully Visible
2278,75.93,Fully Visible
2279,75.97,Fully Visible
2280,76.0,Fully Visible
2281,76.03,Fully Visible
2282,76.07,Fully Visible
2283,76.1,Fully Visible
2284,76.13,Fully Visible
2285,76.17,Fully Visible
2286,76.2,Fully Visible
2287,76.23,Fully Visible
2288,76.27,Fully Visible
2289,76.3,Fully Visible
2290,76.33,Fully Visible
2291,76.37,Fully Visible
2292,76.4,Fully Visible
2293,76.43,Fully Visible
2294,76.47,Fully Visible
2295,76.5,Fully Visible
2296,76.53,Fully Visible
2297,76.57,Fully Visible
2298,76.6,Fully Visible
2299,76.63,Fully Visible
2300,76.67,Fully Visible
2301,76.7,Fully Visible
2302,76.73,Fully Visible
2303,76.77,Fully Visible
2304,76.8,Fully Visible
2305,76.83,Fully Visible
2306,76.87,Fully Visible
2307,76.9,Fully Visible
2308,76.93,Fully Visible
2309,76.97,Fully Visible
2310,77.0,Fully Visible
2311,77.03,Fully Visible
2312,77.07,Fully Visible
2313,77.1,Fully Visible
2314,77.13,Fully Visible
2315,77.17,No Logo
2316,77.2,No Logo
2317,77.23,No Logo
2318,77.27,No Logo
2319,77.3,No Logo
2320,77.33,No Logo
2321,77.37,No Logo
2322,77.4,No Logo
2323,77.43,No Logo
2324,77.47,No Logo
2325,77.5,No Logo
2326,77.53,No Logo
2327,77.57,No Logo
2328,77.6,No Logo
2329,77.63,No Logo
2330,77.67,No Logo
2331,77.7,No Logo
2332,77.73,No Logo
2333,77.77,No Logo
2334,77.8,No Logo
2335,77.83,No Logo
2336,77.87,No Logo
2337,77.9,No Logo
2338,77.93,No Logo
2339,77.97,No Logo
2340,78.0,No Logo
2341,78.03,No Logo
2342,78.07,No Logo
2343,78.1,No Logo
2344,78.13,No Logo
2345,78.17,No Logo
2346,78.2,No Logo
2347,78.23,No Logo
2348,78.27,No Logo
2349,78.3,No Logo
2350,78.33,No Logo
2351,78.37,No Logo
2352,78.4,No Logo
2353,78.43,No Logo
2354,78.47,No Logo
2355,78.5,No Logo
2356,78.53,No Logo
2357,78.57,No Logo
2358,78.6,No Logo
2359,78.63,No Logo
